Marybe SRL,,,,,,,,,,,,,,,,,,,,
Tucumán 20,,,,,,,,,,,,,,,,,,,,CTRL+R  Genera Revisar
290726 1017,,,,,,,,,,,,,,,,,,,,CTRL+N  Hoja Ofertas
,,,,,,,,,,,,,,,,,,,,CTRL+P  Copia Pedido
,, ,,,,,,,,,,,,,,,,,,
Codigo,Descripcion,Rubro,Proveedor,Publico,Oferta,,,,,,,,,,,,,,,
7908966527483,GARNIER HIDRATANTE TOQUE SECO COLAGENO X85 G,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"20.000,00",,,,,,,,,,,,,,,,
7908966527445,GARNIER HIDRATANTE TOQUE SECO VITAMINA C X85 G,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"20.000,02",,,,,,,,,,,,,,,,
3600542528122,GARNIER GEL LIMEPIZA FACIAL CON ACIDO SALICILICO X200 ML,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"19.990,00",,,,,,,,,,,,,,,,
6923700979800,GARNIER MASCARILLA DE TELA NIACINAMIDA Y EXTRACTO DE KALE,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"8.600,00",,,,,,,,,,,,,,,,
7509552656640,GARNIER MASCARILLA DE TELA PURE CARBON,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"9.600,00",,,,,,,,,,,,,,,,
6923700990492,GARNIER MASCARILLA DE TELA PARA LABIOS HIDRATANTE,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"7.600,00",,,,,,,,,,,,,,,,
6923700990508,GARNIER MASCARILLA DE TELA PARA LABIOS REPARADORA,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"7.600,00",,,,,,,,,,,,,,,,
3600542631983,GARNIER GEL DE LIMPIEZA ANTIIMPERFECCIONES X250 ML,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"22.990,00","14.943,50",,,,,,,,,,,,,,,
3600542641074,GARNIER PARCHE PARA GRANOS PLIMPLE PATCH X8 INVISIBLE,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"24.990,00",,,,,,,,,,,,,,,,
7509552934526,GARNIER SERUM PROTECTOR SOLAR SUPER UV CON VITAMINA C FS50 X40 ML,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"29.990,00","19.493,50",,,,,,,,,,,,,,,
7509552875461,GARNIER SERUM EXPRESS ACLARA CON ACIDO SALICILICO X30 ML,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"37.990,00","24.693,50",,,,,,,,,,,,,,,
7509552992311,GARNIER SERUM LIMPIADOR VITAMINA C X100 ML,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"19.000,03",,,,,,,,,,,,,,,,
7509552933765,GARNIER SERUM PROTECTOR SOLAR SUPER UV ANTI IMPERFECCIONES X40 ML,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"29.990,00","19.493,50",,,,,,,,,,,,,,,
7509552949773,GARNIERPROTECTOR SOLAR SUPER UV ANTI MANCHAS TOQUE SECO X40 ML,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"27.990,00","18.193,50",,,,,,,,,,,,,,,
7509552844047,GARNIER CREMA HIDRATANTE EXPRESS ACLARA CON VITAMINA C X50 ML,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"23.990,00",,,,,,,,,,,,,,,,
7899706192019,GARNIER GEL DE LIMPIEZA CON VITAMINA C,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"15.000,00",,,,,,,,,,,,,,,,
7509552933369,GARNIER CONTORNO DE OJOS CON VITAMINA C,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"24.990,00",,,,,,,,,,,,,,,,
7899706194273,GARNIER GEL HIDRATANTE CON VITAMINA C,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"23.990,00",,,,,,,,,,,,,,,,
7509552849493,GARNIER SERUM CON VITAMINA C,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"37.990,00",,,,,,,,,,,,,,,,
3600542565943,GARNIER SERUM DE NOCHE CON VITAMINA C,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"39.990,00",,,,,,,,,,,,,,,,
7509552923780,NUTRISSE COLORACION  20 GROSELLA NEGRA,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923681,NUTRISSE COLORACION 20 U  NEGRO PROFUNDO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
